TestClass, runtime
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty/src/test/java/org/apache/dubbo/remoting/exchange/support/header/HeartbeatHandlerTest.java, 30.5429
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty/src/test/java/org/apache/dubbo/remoting/transport/netty/ThreadNameTest.java, 5.0085
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty/src/test/java/org/apache/dubbo/remoting/transport/netty/NettyClientToServerTest.java, 0.0172
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty/src/test/java/org/apache/dubbo/remoting/transport/netty/NettyStringTest.java, 0.0077
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty/src/test/java/org/apache/dubbo/remoting/transport/netty/ClientsTest.java, 0.0036
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty/src/test/java/org/apache/dubbo/remoting/transport/netty/ClientReconnectTest.java, 2.7315
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty/src/test/java/org/apache/dubbo/remoting/transport/netty/NettyClientTest.java, 2.411
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-mina/src/test/java/org/apache/remoting/transport/mina/ClientsTest.java, 0.19090000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-mina/src/test/java/org/apache/remoting/transport/mina/MinaClientToServerTest.java, 0.6535000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty4/src/test/java/org/apache/dubbo/remoting/transport/netty4/NettyClientToServerTest.java, 0.6367
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty4/src/test/java/org/apache/dubbo/remoting/transport/netty4/ClientsTest.java, 0.006
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty4/src/test/java/org/apache/dubbo/remoting/transport/netty4/ClientReconnectTest.java, 1.2169999999999999
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-netty4/src/test/java/org/apache/dubbo/remoting/transport/netty4/NettyTransporterTest.java, 0.3461
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-p2p/src/test/java/org/apache/dubbo/remoting/p2p/exchange/support/MulticastExchangeNetworkerTest.java, 1.1398
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-p2p/src/test/java/org/apache/dubbo/remoting/p2p/support/MulticastNetworkerTest.java, 0.07490000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-p2p/src/test/java/org/apache/dubbo/remoting/p2p/support/FileNetworkerTest.java, 0.6571
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-http/src/test/java/org/apache/dubbo/remoting/http/jetty/JettyHttpBinderTest.java, 0.8179000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-http/src/test/java/org/apache/dubbo/remoting/http/tomcat/TomcatHttpBinderTest.java, 0.8740999999999999
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-zookeeper/src/test/java/org/apache/dubbo/remoting/zookeeper/curator/CuratorZookeeperTransporterTest.java, 1.533
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-zookeeper/src/test/java/org/apache/dubbo/remoting/zookeeper/curator/CuratorZookeeperClientTest.java, 20.6947
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-zookeeper/src/test/java/org/apache/dubbo/remoting/zookeeper/zkclient/ZkclientZookeeperTransporterTest.java, 1.0286999999999997
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-zookeeper/src/test/java/org/apache/dubbo/remoting/zookeeper/zkclient/ZkclientZookeeperClientTest.java, 7.8073
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-remoting/dubbo-remoting-zookeeper/src/test/java/org/apache/dubbo/remoting/zookeeper/zkclient/ZkClientWrapperTest.java, 1.0306999999999997
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ActiveLimitFilterTest.java, 1.2828
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ConsumerContextFilterTest.java, 0.1099
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/TpsLimitFilterTest.java, 0.0031999999999999997
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericFilterTest.java, 0.3151
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/AccessLogFilterTest.java, 0.046700000000000005
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ClassLoaderFilterTest.java, 0.034
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/tps/StatItemTest.java, 1.1026999999999998
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/TimeoutFilterTest.java, 0.20350000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/CompatibleFilterFilterTest.java, 0.008799999999999999
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ExceptionFilterTest.java, 0.044
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/EchoFilterTest.java, 0.0025
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/DeprecatedFilterTest.java, 0.002
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/GenericImplFilterTest.java, 0.0034000000000000002
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ExecuteLimitFilterTest.java, 1.0131
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/ContextFilterTest.java, 0.0027
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/filter/TokenFilterTest.java, 0.0026
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/RpcContextTest.java, 0.04120000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/proxy/javassist/JavassistProxyFactoryTest.java, 0.10650000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/proxy/InvokerInvocationHandlerTest.java, 0.0149
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/proxy/jdk/JdkProxyFactoryTest.java, 0.004200000000000001
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/support/RpcUtilsTest.java, 0.0030000000000000005
../projects/dubbo-0721544fed8fca1304cc8f06f2481f48e105ac22/dubbo-rpc/dubbo-rpc-api/src/test/java/org/apache/dubbo/rpc/RpcResultTest.java, 3.3898
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/RegionUtilsIntegrationTest.java, 0.4377
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/AwsRegionProviderChainTest.java, 0.0969
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/RegionMetadataTest.java, 0.004900000000000001
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/PartitionsRegionsTest.java, 0.0060999999999999995
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/InstanceMetadataRegionProviderTest.java, 1.8212
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/AwsProfileRegionProviderTest.java, 0.026500000000000003
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/RegionsTest.java, 0.3212
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/regions/AwsSystemPropertyRegionProviderTest.java, 0.0022
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/metrics/AwsSdkMetricsTest.java, 0.057999999999999996
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/RequestClientOptionsTest.java, 0.0022
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/handlers/RequestHandler2AdaptorTest.java, 0.0040999999999999995
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/handlers/StackedRequestHandlerTest.java, 0.0566
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/AmazonWebServiceClientTest.java, 0.1291
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/SdkThreadLocalsTest.java, 0.0018
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/waiters/CompositeAcceptorTest.java, 0.0028
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/waiters/AcceptorPathMatcherTest.java, 0.0074
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/waiters/WaiterTest.java, 8.0122
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/ClientConfigurationTest.java, 0.020599999999999997
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/AmazonWebServiceRequestTest.java, 0.0044
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/StaxResponseHandlerIntegrationTest.java, 0.39449999999999996
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/AmazonHttpClientClockSkewErrorTest.java, 0.7452
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/HttpResponseTest.java, 0.0011
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/conn/ClientConnectionRequestFactoryTest.java, 0.0014000000000000002
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/conn/SdkTLSSocketFactoryProxyIntegrationTest.java, 0.0712
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/conn/SdkPlainSocketFactoryProxyIntegrationTest.java, 0.0678
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/conn/ClientConnectionManagerFactoryTest.java, 0.0025000000000000005
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/conn/ssl/MasterSecretValidatorsTest.java, 0.0027
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/conn/ssl/SdkTLSSocketFactoryTest.java, 0.0052
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/conn/ssl/ShouldClearSslSessionsPredicateTest.java, 0.0021
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/DefaultErrorResponseHandlerIntegrationTest.java, 0.37820000000000004
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/AmazonHttpClientSslHandshakeTimeoutIntegrationTest.java, 2.0429
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/AmazonHttpClientIntegrationTest.java, 0.3673
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/apache/client/impl/ApacheDefaultHttpRequestFactoryTest.java, 0.0063
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/apache/client/impl/ApacheConnectionManagerFactoryTest.java, 0.0017000000000000001
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/AmazonHttpClientTest.java, 2.6121999999999996
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/JsonErrorResponseHandlerTest.java, 0.0155
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/DelegatingDnsResolverTest.java, 6.0068
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/timers/client/AbortedExceptionClientExecutionTimerIntegrationTest.java, 15.1019
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/StaxResponseHandlerTest.java, 0.0028000000000000004
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/SdkTransactionIdInHeaderTest.java, 0.5837
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/RetryCountInUserAgentTest.java, 0.2803
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/ExecutionContextTest.java, 0.014599999999999998
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/http/ConnectionPoolMaxConnectionsIntegrationTest.java, 0.1136
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/client/builder/AwsClientBuilderTest.java, 0.0559
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/SystemDefaultDnsResolverTest.java, 0.0015999999999999999
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/protocol/json/IonFactoryTest.java, 0.1147
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/protocol/json/IonParserTest.java, 0.0878
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/protocol/json/SdkJsonProtocolFactoryTest.java, 0.0103
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/protocol/json/SimpleTypeIonUnmarshallersTest.java, 0.0088
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/protocol/json/SdkStructuredIonFactoryTest.java, 0.0275
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/protocol/json/IonRoundtripTest.java, 0.018600000000000002
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/event/ProgressListenerTest.java, 0.0045
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/RetryPolicyContextTest.java, 0.0013000000000000002
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/OrRetryConditionTest.java, 0.009
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/MaxNumberOfRetriesConditionTest.java, 0.0015
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/RetryOnStatusCodeConditionTest.java, 0.0023
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/AndRetryConditionTest.java, 0.0101
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/SimpleRetryPolicyTest.java, 0.010199999999999997
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/RetryOnExceptionsConditionTest.java, 0.0049
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/v2/FixedDelayBackoffStrategyTest.java, 0.0018
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/RetryPolicyAdapterTest.java, 0.0175
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/AmazonHttpClientRetryPolicyTest.java, 0.027999999999999997
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/PredefinedBackoffStrategiesTest.java, 0.13390000000000002
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/ClientConfigurationMaxErrorRetryTest.java, 12.714500000000001
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/RetryUtilsTest.java, 0.0019
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/retry/internal/CredentialsEndpointRetryParametersTest.java, 0.0017000000000000001
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/monitoring/EnvironmentVariableCsmConfigurationProviderTest.java, 0.0027
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/monitoring/CsmConfigurationProviderChainTest.java, 0.0066
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/monitoring/SystemPropertyCsmConfigurationProviderTest.java, 0.0018
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/monitoring/ProfileCsmConfigurationProviderTest.java, 0.011399999999999999
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/monitoring/internal/ClientSideMonitoringRequestHandlerTest.java, 0.032400000000000005
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/monitoring/internal/AgentMonitoringListenerTest.java, 0.012199999999999999
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/monitoring/internal/AsynchronousAgentDispatcherTest.java, 0.4265
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/unmarshaller/JsonErrorMessageParserTest.java, 0.0018
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/unmarshaller/JsonUnmarshallerTest.java, 0.024300000000000002
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/DefaultRequestTest.java, 0.0014
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/transform/NonGreedyPathMarshallersTest.java, 0.0045000000000000005
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/transform/JsonErrorUnmarshallerTest.java, 0.0052
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/transform/GreedyPathMarshallersTest.java, 0.0022
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/transform/IdempotencyPathMarshallersTest.java, 0.0055
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/AWS4SignerTest.java, 0.0467
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/ContainerCredentialsRetryPolicyTest.java, 0.002
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/AWSCredentialsProviderChainTest.java, 0.0045000000000000005
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/policy/PolicyTest.java, 0.0171
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/policy/PolicyReaderTest.java, 0.009899999999999999
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/SystemPropertiesCredentialsProviderTest.java, 0.0021000000000000003
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/InstanceProfileCredentialsProviderIntegrationTest.java, 9.0338
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/EC2CredentialsFetcherTest.java, 0.203
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/AbstractAWSSignerTest.java, 0.0015
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/SignerAsRequestSignerTest.java, 0.0083
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/PropertiesFileCredentialsProviderIntegrationTest.java, 0.0032
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/profile/BasicProfileConfigLoaderTest.java, 0.0050999999999999995
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/profile/ProfilesConfigFileTest.java, 0.001
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/profile/CredentialProfilesTest.java, 2.0198
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/profile/ProfileCredentialsProviderTest.java, 4.0156
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/profile/ProfilesConfigFileWriterTest.java, 0.0272
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/AWSStaticCredentialsProviderTest.java, 0.0029
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/QueryStringSignerTest.java, 0.013300000000000001
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/ContainerCredentialsProviderTest.java, 0.1032
../projects/aws-sdk-java-b881a5c12e179b17d659fdb5ca32b148e49028f3/aws-java-sdk-core/src/test/java/com/amazonaws/auth/FullUriCredentialsEndpointProviderTest.java, 0.0017000000000000001
